1.32	 -3.375728547305195 +0.9617316559536678	 -1.9966009696106195 +3.087607874756222
1.33	 -3.395601578704481 +0.9614192974429221	 -2.0154125308442645 +3.101054853020439
1.34	 -3.4153823045746767 +0.9611115968226146	 -2.0341527551575522 +3.1144077688303278
1.35	 -3.4350718057495824 +0.960808469573786	 -2.0528221706603635 +3.1276679089666173
1.36	 -3.4546711446656304 +0.960509832661648	 -2.071421296751902 +3.1408365338149458
1.37	 -3.4741813590282717 +0.9602156045316823	 -2.0899506519028286 +3.153914878625668
1.38	 -3.493603476585614 +0.9599257051031945	 -2.108410751061089 +3.166904154051617
1.39	 -3.5129384863909174 +0.95964005576062	 -2.126802102661725 +3.179805547027696
1.4	 -3.5321873771331984 +0.9593585793428453	 -2.145125210536486 +3.1926202204963814
1.41	 -3.5513511019352855 +0.9590812001307787	 -2.1633805840685043 +3.2053493151749657
1.42	 -3.570430606649135 +0.9588078438333584	 -2.181568714451356 +3.2179939493428766
1.43	 -3.589426815155168 +0.9585384375722542	 -2.199690103970654 +3.2305552198405394
1.44	 -3.6083406298443785 +0.9582729098653648	 -2.217745235870334 +3.2430342023373444
1.45	 -3.6271729409548272 +0.958011190609334	 -2.235734603037571 +3.255431952134259
1.46	 -3.645924621342255 +0.9577532110611808	 -2.2536586865750228 +3.267749504497862
1.47	 -3.6645965234659093 +0.9574989038192115	 -2.2715179630101527 +3.2799878750335116
1.48	 -3.6831894977721933 +0.9572482028033052	 -2.289312907187581 +3.2921480605773255
1.49	 -3.7017043600321067 +0.9570010432347029	 -2.307043993897322 +3.3042310394338035
1.5	 -3.720141922909085 +0.9567573616153524	 -2.3247116860149966 +3.316237771465266
1.51	 -3.7385029823215215 +0.9565170957069711	 -2.342316445023951 +3.328169199408697
1.52	 -3.756788321530467 +0.9562801845098172	 -2.359858735960463 +3.340026248408798
1.53	 -3.7749987097972886 +0.9560465682413075	 -2.377339006781703 +3.3518098269238314
1.54	 -3.7931348975401775 +0.9558161883145073	 -2.394757711487337 +3.363520827136443
1.55	 -3.8111976256452387 +0.9555889873165683	 -2.412115291587952 +3.3751601250299115
1.56	 -3.8291876315019837 +0.9553649089871438	 -2.4294121969996554 +3.3867285810582746
1.57	 -3.847105625304588 +0.9551438981968647	 -2.4466488640955832 +3.398227040521395
1.58	 -3.864952312294464 +0.9549259009258633	 -2.463825726092081 +3.409656333658046
1.59	 -3.8827283841072338 +0.9547108642424292	 -2.480943210340986 +3.4210172761862725
1.6	 -3.900434529069541 +0.9544987362817909	 -2.4980017485224537 +3.4323106696924706
1.61	 -3.918071407009025 +0.9542894662251012	 -2.51500176080301 +3.443537301875751
1.62	 -3.935639684656001 +0.9540830042785805	 -2.531943666872155 +3.454697946609983
1.63	 -3.953140009590301 +0.9538793016529039	 -2.5488278829635735 +3.4657933647921517
1.64	 -3.9705730177430043 +0.9536783105428169	 -2.565654818250562 +3.4768243044238356
1.65	 -3.987939338225068 +0.9534799841070136	 -2.582424880607806 +3.487791500519424
1.66	 -4.00523958973286 +0.9532842764482681	 -2.599138473695524 +3.498695675791777
1.67	 -4.022474384107812 +0.9530911425938571	 -2.615795997091833 +3.509537541016779
1.68	 -4.039644313754162 +0.9529005384762679	 -2.6323978469935856 +3.5203177950903246
1.69	 -4.056749973592172 +0.952712420914217	 -2.6489444145565937 +3.5310371250852874
1.7	 -4.0737919402090705 +0.9525267475939575	 -2.665436088461105 +3.541696207019998
1.71	 -4.090770790693428 +0.9523434770509035	 -2.681873256243306 +3.5522957057275315
1.72	 -4.107687083760853 +0.9521625686515816	 -2.698256294289104 +3.5628362750624123
1.73	 -4.124541376792105 +0.9519839825758875	 -2.714585586327534 +3.5733185585541674
1.74	 -4.14133421482198 +0.9518076797996764	 -2.7308614994786597 +3.5837431890177474
1.75	 -4.158066136893563 +0.9516336220776596	 -2.7470844110256025 +3.5941107893578694
1.76	 -4.174737675049608 +0.9514617719266463	 -2.7632546837499077 +3.6044219724581765
1.77	 -4.191349351332946 +0.9512920926090958	 -2.7793726823145377 +3.6146773414373956
1.78	 -4.20790167958819 +0.9511245481169907	 -2.7954387671156438 +3.6248774898583296
1.79	 -4.224395169090236 +0.9509591031560323	 -2.8114532943623813 +3.635023002010684
1.8	 -4.2408303202409 +0.9507957231301696	 -2.8274166172612394 +3.6451144529487665
1.81	 -4.257207628255658 +0.950634374126419	 -2.8433290860028055 +3.655152408922139
1.82	 -4.273527576491136 +0.9504750229000225	 -2.8591910461288004 +3.665137427246314
1.83	 -4.289790646707874 +0.9503176368598996	 -2.8750028417520523 +3.675070056722966
1.84	 -4.30599731145728 +0.9501621840544173	 -2.890764814344091 +3.684950837777055
1.85	 -4.322148035648651 +0.950008633157457	 -2.9064772985278813 +3.694780302552256
1.86	 -4.338243280714275 +0.9498569534547843	 -2.9221406274478783 +3.7045589750044647
1.87	 -4.354283500517397 +0.9497071148307139	 -2.937755134717052 +3.714287371373497
1.88	 -4.370269145922091 +0.9495590877550557	 -2.9533211431269626 +3.7239660001113988
1.89	 -4.386200653139147 +0.9494128432703788	 -2.9688389820357486 +3.7335953617389728
1.9	 -4.402078460543407 +0.9492683529795063	 -2.9843089687815554 +3.743175949867336
1.91	 -4.417902997965878 +0.949125589033335	 -2.9997314222923923 +3.7527082502162585
1.92	 -4.433674686322917 +0.948984524118901	 -3.0151066570592135 +3.7621927418480006
1.93	 -4.449393949727211 +0.9488451314477201	 -3.03043498751541 +3.7716298964857438
1.94	 -4.465061196249724 +0.9487073847443901	 -3.045716719901201 +3.781020178989596
1.95	 -4.480676840447883 +0.9485712582354454	 -3.060952163327574 +3.7903640476365137
1.96	 -4.496241276268438 +0.9484367266384838	 -3.0761416176089016 +3.7996619539212397
1.97	 -4.511754905574602 +0.9483037651515043	 -3.0912853879754993 +3.8089143427969177
1.98	 -4.527218121345806 +0.948172349442531	 -3.106383768374403 +3.818121653016823
1.99	 -4.542631307615509 +0.9480424556394326	 -3.121437054924238 +3.827284316895323
2.	 -4.55799484880895 +0.9479140603200134	 -3.1364455385774144 +3.8364027607161506
2.01	 -4.5733091222743045 +0.9477871405022951	 -3.151409510831393 +3.8454774046697313
2.02	 -4.588574502047266 +0.9476616736350565	 -3.166329257402601 +3.854508663144708
2.03	 -4.603791353072553 +0.9475376375885649	 -3.181205061570811 +3.863496944521698
2.04	 -4.618960043333892 +0.9474150106455299	 -3.196037204779039 +3.8724426516700827
2.05	 -4.634080924584072 +0.9472937714922743	 -3.210825968740557 +3.881346181876551
2.06	 -4.6491543595702804 +0.9471738992100884	 -3.2255716239713657 +3.8902079267763736
2.07	 -4.664180697214481 +0.9470553732668147	 -3.240274448451801 +3.8990282727332715
2.08	 -4.679160277788221 +0.9469381735085983	 -3.2549347149361525 +3.9078076008674696
2.09	 -4.694093449396527 +0.9468222801518318	 -3.2695526838280644 +3.9165462869476095
2.1	 -4.708980548180055 +0.9467076737753121	 -3.2841286285674594 +3.9252447017259398
2.11	 -4.7238219070126855 +0.9465943353125511	 -3.2986628127779913 +3.933903210927904
2.12	 -4.738617853557201 +0.9464822460442729	 -3.3131554949585174 +3.942522175510512
2.13	 -4.753368722362709 +0.9463713875910831	 -3.3276069337750678 +3.951101951313978
2.14	 -4.768074827426741 +0.9462617419063273	 -3.3420173869007455 +3.9596428896193467
2.15	 -4.782736490326574 +0.9461532912690732	 -3.3563871092448636 +3.968145336964586
2.16	 -4.797354026682041 +0.9460460182772978	 -3.3707163482414693 +3.9766096353935283
2.17	 -4.8119277437672885 +0.9459399058412095	 -3.3850053595177862 +3.9850361224039363
2.18	 -4.826457952341492 +0.9458349371767202	 -3.399254386800894 +3.9934251309300586
2.19	 -4.840944955416122 +0.9457310957990953	 -3.413463674951773 +4.001776989812231
2.2	 -4.855389054874575 +0.9456283655167029	 -3.427633468349596 +4.010092023512021
2.21	 -4.869790546150823 +0.9455267304249675	 -3.441764005723711 +4.018370552124602
2.22	 -4.8841497244442 +0.9454261749004083	 -3.4558555265237074 +4.026612891870747
2.23	 -4.898466879268178 +0.9453266835948455	 -3.469908266853699 +4.034819354748443
2.24	 -4.912742297605653 +0.9452282414297325	 -3.483922460823346 +4.0429902488279295
2.25	 -4.926976264757591 +0.94513083359061	 -3.4978983421940755 +4.051125878286886
2.26	 -4.941169060867067 +0.9450344455217	 -3.5118361377707377 +4.059226543350832
2.27	 -4.955320962315224 +0.9449390629206166	 -3.525736077177764 +4.0672925406106115
2.28	 -4.969432247284337 +0.9448446717331995	 -3.5395983853995774 +4.075324162740489
2.29	 -4.983503184559282 +0.9447512581484568	 -3.5534232877727265 +4.083321698843736
2.3	 -4.997534043607558 +0.9446588085936446	 -3.5672110064869984 +4.091285434450138
2.31	 -5.011525092684499 +0.944567309729428	 -3.5809617583608526 +4.099215651452421
2.32	 -5.025476592643518 +0.9444767484451841	 -3.594675765947506 +4.107112628381101
2.33	 -5.039388804153416 +0.9443871118543831	 -3.6083532413142216 +4.114976640246201
2.34	 -5.053261984461446 +0.9442983872900986	 -3.6219944011654643 +4.122807958656218
2.35	 -5.067096388227664 +0.9442105623005972	 -3.6355994558719735 +4.130606851904136
2.36	 -5.08089226732302 +0.9441236246450441	 -3.6491686185302745 +4.138373585201839
2.37	 -5.094649872893053 +0.9440375622892969	 -3.6627020956825334 +4.146108420250303
2.38	 -5.108369450647197 +0.9439523634017957	 -3.676200093651889 +4.15381161580457
2.39	 -5.122051243344222 +0.943868016349555	 -3.6896628192122978 +4.161483427453014
2.4	 -5.135695493921062 +0.9437845096942163	 -3.70309047370993 +4.169124107668417
2.41	 -5.1493024417877065 +0.9437018321882367	 -3.716483261283054 +4.17673390588748
2.42	 -5.1628723270203984 +0.9436199727711051	 -3.729841378836743 +4.184313068705802
2.43	 -5.176405374956927 +0.9435389205657032	 -3.7431650256481577 +4.19186183980557
2.44	 -5.189901827685688 +0.9434586648746874	 -3.75645439901419 +4.199380459827145
2.45	 -5.203361906110442 +0.9433791951770008	 -3.7697096911789387 +4.206869166707207
2.46	 -5.216785843378966 +0.9433005011244356	 -3.7829310980276682 +4.214328195432234
2.47	 -5.2301738627007825 +0.9432225725382751	 -3.7961188087469635 +4.22175777854474
2.48	 -5.243526185009133 +0.943145399406016	 -3.809273013152205 +4.229158145722339
2.49	 -5.256843035165463 +0.9430689718781518	 -3.82239390009383 +4.236529523879858
2.5	 -5.270124626778958 +0.9429932802650465	 -3.835481656015803 +4.243872137439396
2.51	 -5.283371178147294 +0.9429183150338576	 -3.848536465215842 +4.2511862081985505
2.52	 -5.296582902021996 +0.9428440668055276	 -3.861558512801009 +4.258471955455239
2.53	 -5.309760011278642 +0.942770526351858	 -3.8745479782396486 +4.265729596045676
2.54	 -5.3229027159590165 +0.9426976845926217	 -3.887505044030309 +4.272959344186168
2.55	 -5.33601122400521 +0.9426255325927688	 -3.900429885618309 +4.280161411819404
2.56	 -5.349085739249739 +0.9425540615596648	 -3.9133226836254855 +4.2873360084541785
2.57	 -5.362126467245236 +0.942483262840397	 -3.926183613086665 +4.294483341146968
2.58	 -5.375133609698076 +0.9424131279191501	 -3.9390128494273036 +4.301603614841432
2.59	 -5.388107364857298 +0.9423436484146315	 -3.9518105619557407 +4.308697031988378
2.6	 -5.40104793258728 +0.9422748160775382	 -3.9645769272770486 +4.315763792856416
2.61	 -5.41395550719213 +0.9422066227881021	 -3.9773121104242932 +4.322804095563987
2.62	 -5.426830283566779 +0.9421390605536685	 -3.9900162837677136 +4.329818136029617
2.63	 -5.439672455431855 +0.9420721215063367	 -4.0026896126298 +4.336806107923433
2.64	 -5.452482211765142 +0.9420057979006486	 -4.01533226338403 +4.343768202861665
2.65	 -5.465259741750682 +0.9419400821113176	 -4.0279444007486624 +4.350704610275789
2.66	 -5.478005231927348 +0.9418749666310272	 -4.0405261885534305 +4.35761551776454
2.67	 -5.490718869213012 +0.9418104440682455	 -4.0530777870639465 +4.364501110694643
2.68	 -5.503400834939418 +0.941746507145117	 -4.065599359174825 +4.3713615724455455
2.69	 -5.516051312208958 +0.9416831486953712	 -4.07809106254987 +4.378197084464268
2.7	 -5.528670479556232 +0.9416203616623023	 -4.090553054881452 +4.385007826292952
2.71	 -5.541258517607668 +0.9415581390967621	 -4.102985494167745 +4.3917939753866335
2.72	 -5.553815602576336 +0.9414964741552174	 -4.115388537003328 +4.398555707612754
2.73	 -5.566341908426104 +0.941435360097843	 -4.1277623340515825 +4.405293196675225
2.74	 -5.5788376131079875 +0.9413747902866323	 -4.14010704116433 +4.412006614586044
2.75	 -5.591302883113403 +0.9413147581836008	 -4.152422809354363 +4.418696131482312
2.76	 -5.6037378911291755 +0.9412552573489597	 -4.164709789368563 +4.425361915781226
2.77	 -5.616142806672744 +0.9411962814393678	 -4.176968128894575 +4.432004134075913
2.78	 -5.628517798043602 +0.9411378242062203	 -4.18919798053631 +4.438622951263093
2.79	 -5.640863031274557 +0.9410798794939499	 -4.2013994858647905 +4.445218530490279
2.8	 -5.653178667467768 +0.9410224412383923	 -4.213572795174054 +4.451791033306683
