1.25	 -4.428137993239E-7 -6.969158872865949E-10	 -0.00007951176135897504 -6.969522720471777E-10
1.26	 -1.2149208488296978E-6 -1.6081218941739397E-9	 -0.0005613798383160849 -1.6082072001325436E-9
1.27	 -2.849880473831945E-7 -4.719262185453768E-9	 -0.0009070557108664708 -4.719516517475719E-9
1.28	 -5.058525271419125E-7 +2.0124608922871762E-10	 -0.0008918546493811584 +2.0125710632310087E-10
1.29	1.8427802533298947E-7 +1.4720844726700437E-9	0.0005857817631256996 +1.4721663251835377E-9
1.3	 -5.112104378002658E-7 -1.9158672937112948E-9	 -0.00007936905785070562 -1.915975479990281E-9
1.31	2.4029393191287653E-8 -2.4578598008885224E-10	 -0.0018794268056475864 -2.458000736239984E-10
1.32	 -2.749712522203211E-7 -1.446943932590259E-9	0.0011300973673718949 -1.447028172908957E-9
1.33	4.5885327840214476E-7 -2.50968611547834E-10	0.0008523563122293108 -2.5098344503697315E-10
1.34	2.1424287831871844E-7 -2.1627349031988356E-9	0.0011097132112522726 -2.1628646610687544E-9
1.35	2.569610223367312E-7 -2.5561177006571493E-10	 -0.0000854092682126756 -2.5562733579244197E-10
1.36	 -2.575723301476871E-7 +1.5686283941243958E-9	0.0008120234635932185 +1.5687253377152677E-9
1.37	 -5.600550476056351E-9 +2.956246158277949E-9	0.0004860450567573732 +2.95643155546464E-9
1.38	 -9.803061486848121E-8 -6.112857861275285E-10	0.00011832227627800656 -6.113246838417689E-10
1.39	3.285119726536289E-7 -3.3426300453476902E-9	0.0011498726473041221 -3.3428458395265325E-9
1.4	1.0156146277882658E-8 +2.078807453107977E-9	0.0005112029539883746 +2.0789435951784545E-9
1.41	4.816134138410335E-8 -1.2500708150452065E-9	0.00020044054847677149 -1.2501538565211924E-9
1.42	6.388070601217434E-7 -1.2309383677408085E-9	0.00037017663455192934 -1.2310213022771885E-9
1.43	2.676062183371431E-7 -5.838579477411418E-10	0.0004985410530648719 -5.83897841219254E-10
1.44	 -7.239293640597881E-7 -1.194103530285848E-9	 -0.0006995836043991496 -1.194186265387594E-9
1.45	 -4.7039536828682077E-7 -2.381934779217197E-9	0.0009704535959458468 -2.382102115038143E-9
1.46	3.90027238423769E-7 -1.1590724330257362E-9	0.0008471148343226609 -1.1591549872969975E-9
1.47	 -7.240969637223316E-7 -1.1421969291444661E-9	 -0.0002016349436202189 -1.14227939973986E-9
1.48	 -1.108932426379599E-6 -1.125729839194665E-9	 -0.000183752321716055 -1.1258122304832049E-9
1.49	5.844931734002414E-7 +2.7790285449854694E-9	 -0.00148872852433823 +2.7792346978844223E-9
1.5	3.069964812404443E-7 +2.717458995110249E-9	 -0.0007541947374755232 +2.717663295707569E-9
1.51	1.2585479206942787E-7 +2.1238083061196466E-9	 -0.00019453020677015384 +2.123970111719074E-9
1.52	2.111436266979446E-7 +5.061403720393383E-10	 -0.0008953746612574091 +5.061794455751501E-10
1.53	 -3.954105565113692E-7 -3.101419071523211E-9	0.0015232469198767577 -3.1016616588412256E-9
1.54	 -7.186938188607639E-8 +4.746506388592871E-10	0.000026013667194404288 +4.746882520791366E-10
1.55	3.4402105526438656E-8 -5.27386566928507E-10	 -0.00037608086865424813 -5.274289036949904E-10
1.56	5.280345918537124E-7 +4.449083463471851E-10	0.0006401739353405159 +4.449445244010167E-10
1.57	2.841095023440074E-8 -5.190575413655964E-10	0.0010032524854424268 -5.191002917956635E-10
1.58	 -2.391700454146067E-7 -4.9097199895193324E-11	 -0.00046799465414753486 -4.9101295299707416E-11
1.59	 -7.794769524488637E-7 +4.0332633707090953E-10	 -0.0003135193915903124 +4.0336040745012075E-10
1.6	1.250228238960618E-7 +3.9022230025948116E-10	0.00020429320231953708 +3.9025567965118434E-10
1.61	 -1.0667967895069859E-7 -9.43529163789922E-10	0.00014233470765627013 -9.43610884791625E-10
1.62	 -1.0831369565864777E-7 +3.6507728158425697E-10	 -0.000238250359634696 +3.651092957119168E-10
1.63	 -1.281552383884614E-7 -4.956343852055267E-10	0.0006394156405044079 -4.956783863232167E-10
1.64	 -4.524035704081244E-7 -2.9915972701050287E-9	0.00008812994799027533 -2.9918661251143465E-9
1.65	 -2.500298079523957E-7 -2.124627511637262E-9	0.00011757570501176645 -2.1248207877740385E-9
1.66	2.799964357159802E-7 -8.864591617112574E-10	0.00048826446672373326 -8.865407828587609E-10
1.67	1.405095307265785E-7 +7.024695706143488E-10	 -0.00005779221385814202 +7.025350324964301E-10
1.68	4.15524070789346E-8 -1.6403903721094214E-9	0.00015532557879248962 -1.6405450734392605E-9
1.69	1.1495176695293425E-8 -9.359557821720176E-11	 -0.0007061252686502973 -9.360451039290225E-11
1.7	 -1.6455314687812425E-7 -4.709397836946249E-10	 -0.0014075812582363923 -4.709852607132079E-10
1.71	4.4481135390654983E-7 -1.0010838406276773E-10	 -0.0002198715546089463 -1.0011816525246423E-10
1.72	 -5.750883686956782E-7 -2.2700366076574896E-9	0.0014339022394383222 -2.2702610056737827E-9
1.73	 -1.157631235973558E-7 -1.062112687434729E-10	0.0007413538467188926 -1.0622189040143013E-10
1.74	1.2222458712619333E-7 +1.2861909849565439E-9	 -0.0005309522562434402 +1.2863211018597823E-9
1.75	9.021785695461369E-8 -7.976920573446211E-10	 -0.00019422525240978908 -7.977736857625146E-10
1.76	 -1.7096518610691823E-7 -7.88791651751711E-10	 -0.00009466806294519166 -7.888732945553076E-10
1.77	 -3.7087229471850416E-7 -1.1728839186836288E-10	0.0004765813857029907 -1.173006699944598E-10
1.78	 -5.691812553457701E-7 -1.4231768128820094E-9	0.0001301119778394911 -1.423327483873587E-9
1.79	 -2.3555639085383585E-9 +1.8001133204794513E-9	0.00008978180284413139 +1.800306044988939E-9
1.8	 -2.164319778541068E-7 -1.2469866716244765E-10	0.000011158374098419732 -1.247121672978289E-10
1.81	4.097417792713208E-8 -1.2701172869042935E-10	 -0.0005896351462490024 -1.2702563245933012E-10
1.82	3.055713140956531E-8 -3.1774374906690708E-9	0.0007120878611885928 -3.177789173866031E-9
1.83	 -3.66058926644015E-7 +2.2673734769930376E-9	0.00005199095383440416 +2.267627198530046E-9
1.84	5.177384839203956E-7 +1.0464321050957071E-9	0.0006201628863609416 +1.0465504852931415E-9
1.85	1.910470633380033E-7 -7.1599810794941E-10	 -0.0005334814572419359 -7.160799898580896E-10
1.86	6.352950458045193E-7 +4.336402812892443E-10	0.00027006388393147063 +4.3369041021537503E-10
1.87	4.6804505186796796E-7 -7.014330676791741E-10	0.00043359667913970645 -7.01515027804723E-10
1.88	1.2933711675318422E-7 -1.8005664494194305E-9	0.00013331600033299966 -1.8007790959444654E-9
1.89	 -1.0589537029975165E-7 -3.4092691125695494E-9	0.0005346826382753567 -3.4096760415345167E-9
1.9	3.597854669334521E-7 +1.4627392199124817E-9	 -0.0003601694535343877 +1.462915664399975E-9
1.91	1.6581796715955633E-7 -1.7287545131924362E-9	0.0005521930511981231 -1.7289652470535301E-9
1.92	 -1.7275544326754174E-7 -1.7057649937893462E-9	0.0006029998624133743 -1.7059751083724029E-9
1.93	 -3.8608135355389095E-8 +1.384112060708626E-9	 -0.00003249921550297619 +1.3842843350868997E-9
1.94	4.9368932974613455E-8 +1.359014167220037E-9	 -0.0006619219891469449 +1.3591850752802637E-9
1.95	 -1.4055863659821086E-7 +1.8301016708008385E-9	 -0.00024442978513169084 +1.8303342012462838E-9
1.96	3.613415260504014E-7 +8.222940880220676E-10	 -0.0007457783235101563 +8.2239964209059E-10
1.97	6.481739523712382E-8 -1.5974028813815909E-9	 -0.0004847381241680287 -1.5976100303944096E-9
1.98	3.582621885740351E-7 +7.903415184221969E-10	 -0.001107613888646281 +7.904450520462884E-10
1.99	 -1.9896283942199698E-7 -2.9560137009707952E-9	 -0.0004962633881301894 -2.9564048561836012E-9
2.	1.547999899129435E-7 -1.5372722715768807E-9	0.0005748562676583586 -1.5374777411891472E-9
2.01	1.797623341375314E-7 -1.5179842169211022E-9	 -0.0001700989915836662 -1.5181891426451489E-9
2.02	2.1596776975827565E-8 -1.6139371725634158E-10	 -0.00019377005633221717 -1.6141572252945636E-10
2.03	2.136285857019444E-7 -1.480487068091074E-9	0.0010481728388461525 -1.4806909292025222E-9
2.04	5.342863142198405E-7 +1.5680500066521823E-9	0.0007790619147651038 +1.5682680577273393E-9
2.05	 -1.5183819725819005E-7 +6.886131192086916E-10	 -0.0009365305572712427 +6.887098180566963E-10
2.06	7.45449176625462E-7 +6.752592616144021E-10	0.00015564138057984396 +6.753550126708083E-10
2.07	3.63361835369418E-7 +1.490879182630975E-9	 -0.00019314269539818352 +1.4910926453441576E-9
2.08	2.8719504312162085E-7 +6.493641052303464E-10	 -0.0000996257340933358 +6.494579811345607E-10
2.09	2.633388270901883E-7 +2.3424155390396507E-10	0.0004181706524440819 +2.3427574365984546E-10
2.1	5.208886898765707E-8 +6.24508641581467E-10	0.00019889712175069217 +6.246006689138083E-10
2.11	2.2507743974781784E-7 -2.908598712123645E-9	0.0006082528879953012 -2.9090314140362507E-9
2.12	6.359358821925895E-7 +6.006431421636741E-10	0.00030599754787077573 +6.007333467560731E-10
2.13	1.194317641656434E-7 -2.0731053244439686E-9	0.00031945813631961283 -2.0734196077304937E-9
2.14	 -1.186267834580374E-7 -1.297296674233629E-9	0.00014510491602263924 -1.2974951958823378E-9
2.15	2.0417748150639116E-8 +2.0457786410707035E-9	 -0.0004983388931915695 +2.0460946336566975E-9
2.16	3.9531619327809254E-7 +1.2850614647699132E-9	0.00032113242840986695 +1.2852618072514188E-9
2.17	 -3.8215041008192605E-9 +1.2643358567801738E-9	 -0.00009642033965654398 +1.264534797590498E-9
2.18	9.607181486562358E-8 +5.3452971894876E-10	 -0.00011725234980143862 +5.346146031994296E-10
2.19	 -2.5312875272397326E-7 +1.2240529966074755E-9	 -0.00021629582835729435 +1.2242491659081813E-9
2.2	 -9.099593914588358E-8 -1.7611827959847345E-10	 -0.00011789147944164647 -1.7614676305609733E-10
2.21	 -3.835004697015797E-7 +5.042994869508331E-10	 -7.357827947182024E-6 +5.043817900719717E-10
2.22	1.0419429677902506E-7 -8.490063247832216E-10	 -0.000236110113811955 -8.491461419274119E-10
2.23	4.6349832153417216E-7 +1.8107260364291983E-9	 -0.00009529393610221262 +1.8110269254549623E-9
2.24	2.08919799517928E-7 +1.1297559658758078E-9	 -0.000027586913011679857 +1.1299453854604993E-9
2.25	3.2926612481821424E-7 +4.666392188997408E-10	 -0.00011338500581288186 +4.667181577503422E-10
2.26	6.272265998766805E-9 -4.636431213128256E-9	0.0001545264940748186 -4.637222521120722E-9
2.27	1.1403920796982237E-7 -1.436283573691916E-9	 -0.0003896112132450837 -1.4365308810794666E-9
2.28	9.219457158198767E-8 +1.680534457147712E-9	 -0.00033149323167717905 +1.6808263763257122E-9
2.29	2.713466474065003E-7 -2.6285502550649556E-9	0.0010285588135708942 -2.6290108647790892E-9
2.3	 -2.7154323300203906E-7 +1.0275573282037053E-9	 -0.00024021921734945155 +1.0277389667048261E-9
2.31	 -2.3811317835982965E-7 +1.011585771369803E-9	 -0.0004393080842259291 +1.0117661450568834E-9
2.32	9.7142636453403E-8 -7.699673871092875E-10	 -0.00022646433379131173 -7.701058696896846E-10
2.33	 -9.151380953443111E-9 +9.80493658405906E-10	 -0.00045442764669998163 +9.806715288607352E-10
2.34	2.1806260764168217E-8 -1.3292683316784257E-9	0.00017264621789713096 -1.3295115475410784E-9
2.35	3.046457990236646E-7 +2.6495897295969447E-9	0.0005838132983258135 +2.6500786770856003E-9
2.36	5.535490772588134E-7 -7.416931634048112E-10	 -0.00016589380068883958 -7.418312007147518E-10
2.37	4.722669662745223E-9 +2.577983616866119E-9	 -0.00036654774395485757 +2.5784674831861418E-9
2.38	 -1.1655177761187789E-8 +3.6223390899381646E-10	 -0.000252620531928945 +3.6230247232500605E-10
2.39	3.933134848921327E-7 -1.8320086971242184E-10	0.000023725615164948977 -1.832358378556492E-10
2.4	 -4.540663456753935E-8 -7.151036079119796E-10	 -0.0006581493707774076 -7.152412467633102E-10
2.41	 -3.1142390986992217E-7 -2.2840203514593173E-9	 -0.000058933034530902524 -2.2844636374337216E-9
2.42	2.961106354683175E-7 +8.534677075234938E-10	 -0.00040073961455875545 +8.536347273821556E-10
2.43	 -2.452160625007646E-7 -1.7206791400874903E-9	0.00036529967587528984 -1.721018658302762E-9
2.44	6.01105701510581E-8 -1.8409560344556535E-10	0.0005421497890109902 -1.8413222814432165E-10
2.45	 -8.81803114478114E-8 +3.1556573197840694E-10	0.0002817767040026124 +3.1562902755366994E-10
2.46	 -1.5864075445885342E-7 +1.2968286379325163E-9	 -0.00007481012891027468 +1.2970908812978575E-9
2.47	4.4881654014682645E-7 -1.159998791683874E-9	 -0.00033195005860875426 -1.1602352766320415E-9
2.48	2.0743078563454117E-7 -2.112113466844726E-9	0.000012546171029094288 -2.112547550093726E-9
2.49	 -5.011369071157619E-8 -3.5173719989312335E-9	 -0.00031036302710760904 -3.518100734179531E-9
2.5	4.728808804614986E-8 -3.4776207335133123E-9	 -0.00022727107818178006 -3.478347032396285E-9
2.51	2.004872225437861E-8 +2.7996713646186655E-10	 -0.0004839871333217616 +2.8002607617316535E-10
2.52	1.1631018097617656E-7 +7.336873071305009E-10	 -0.00010399312227428304 +7.338429990088818E-10
2.53	 -9.447436795013615E-8 -1.0926977446390862E-9	 -0.0000617469055210104 -1.0929314643424471E-9
2.54	 -1.8344267076557757E-8 +7.120598802768636E-10	8.509153643756319E-6 +7.122133909427163E-10
2.55	3.0553548695193224E-8 +2.582384895748785E-10	0.00022238246664216973 +2.5829460164721093E-10
2.56	2.3046200154836965E-7 +2.881633119470563E-9	 -0.00034339854828620747 +2.8822641842801095E-9
2.57	1.6946620357211267E-7 +2.8459551954862037E-9	 -0.0001855161408562472 +2.846583326190234E-9
2.58	5.759631320685271E-7 +6.708926492994879E-10	 -0.00017010956425009578 +6.710418766872855E-10
2.59	3.5002798355250245E-8 +1.0840661154900937E-9	 -0.00018059712310766236 +1.084309118562491E-9
2.6	 -1.5455859591350382E-7 +2.3311162908953585E-10	0.000058525302432809874 +2.3316428746762955E-10
2.61	2.411945885156725E-7 -2.2520511969744375E-9	 -0.00011082616835214711 -2.252563841702043E-9
2.62	 -2.0199281523134602E-7 -1.8197646539344333E-9	0.00012887971686942128 -1.8201820760055518E-9
2.63	2.7195154770096347E-10 +2.190359765840281E-10	 -0.0004005878590834089 +2.1908660390329997E-10
2.64	 -2.653299673140821E-7 -1.3833542842046451E-9	 -0.00010201494954479265 -1.3836764649909996E-9
2.65	 -6.447564997129289E-8 -5.798744879059711E-10	0.0000657984077221314 -5.800105648344164E-10
2.66	 -1.30776689494033E-7 -1.3564234527628823E-9	4.819033172772699E-6 -1.3567441665990874E-9
2.67	 -7.693660530060663E-8 -1.7293962090959875E-9	0.00017901501741722246 -1.729808189486864E-9
2.68	 -2.1136463180516363E-8 +1.9710622773995794E-10	0.00023050769884123298 +1.971535352230263E-10
